year,week,name,team,opponent,home,pa_att,pa_cmp,pa_yds,pa_tds,pa_int,pa_2pts,ru_att,ru_yds,ru_tds,ru_2pts,rec_receptions,rec_yds,rec_tds,rec_2pts,fumb,fantasy points
2010,1,Dallas Clark,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,11,80,1,0,0,19.5
2010,1,Antonio Gates,SD,KC,0,0,0,0,0,0,0,0,0,0,0,5,76,1,0,0,16.1
2010,1,Visanthe Shiancoe,MIN,NO,0,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,15.6
2010,1,Marcedes Lewis,JAX,DEN,1,0,0,0,0,0,0,0,0,0,0,2,31,2,0,0,16.1
2010,1,Vernon Davis,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,8,73,0,0,0,11.3
2010,1,Jermaine Gresham,CIN,NE,0,0,0,0,0,0,0,0,0,0,0,6,25,1,0,0,11.5
2010,1,Chris Cooley,WAS,DAL,1,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,11.0
2010,1,Todd Heap,BAL,NYJ,0,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,10.2
2010,1,Bo Scaife,TEN,OAK,1,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,11.2
2010,1,Evan Moore,CLE,TB,0,0,0,0,0,0,0,0,0,0,0,3,87,0,0,0,10.2
2010,1,Tony Moeaki,KC,SD,1,0,0,0,0,0,0,0,0,0,0,3,21,1,0,0,9.6
2010,1,Tony Scheffler,DET,CHI,0,0,0,0,0,0,0,0,0,0,0,6,43,0,0,0,7.3
2010,1,Zach Miller,OAK,TEN,0,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,6.3
2010,1,Heath Miller,PIT,ATL,1,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,6.0
2010,1,Jermichael Finley,GB,PHI,0,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,6.7
2010,1,Kellen Winslow,TB,CLE,1,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,5.2
2010,1,Rob Gronkowski,NE,CIN,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6.6
2010,1,Anthony Fasano,MIA,BUF,0,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,6.1
2010,1,Delanie Walker,SF,SEA,0,0,0,0,0,0,0,1,10,0,0,3,27,0,0,0,5.2
2010,1,Greg Olsen,CHI,DET,1,0,0,0,0,0,0,0,0,0,0,4,37,0,0,1,3.7
2010,1,John Carlson,SEA,SF,1,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,5.1
2010,1,Jason Witten,DAL,WAS,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,4.2
2010,1,Jeremy Shockey,NO,MIN,1,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,3.8
2010,1,Aaron Hernandez,NE,CIN,1,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,5.0
2010,1,Daniel Graham,DEN,JAX,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,4.6
2010,1,Tony Gonzalez,ATL,PIT,0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,4.5
2010,1,Daniel Fells,STL,ARI,1,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,3.5
2010,1,Brent Celek,PHI,GB,1,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,4.2
2010,1,Benjamin Watson,CLE,TB,0,0,0,0,0,0,0,1,-1,0,0,3,16,0,0,0,3.0
2010,1,Randy McMichael,SD,KC,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,3.8
2010,1,Billy Bajema,STL,ARI,1,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,3.3
2010,1,Craig Stevens,TEN,OAK,1,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,2.8
2010,1,Dante Rosario,CAR,NYG,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,2.4
2010,1,Justin Peelle,ATL,PIT,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,2.1
2010,1,Dustin Keller,NYJ,BAL,1,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,2.3
2010,1,Travis Beckum,NYG,CAR,1,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,2.1
2010,1,David Thomas,NO,MIN,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1.3
2010,1,Cameron Morrah,SEA,SF,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,1,Zach Miller,JAX,DEN,1,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1.8
2010,1,Kevin Boss,NYG,CAR,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,1,Jerramy Stevens,TB,CLE,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1.3
2010,1,Stephen Spach,ARI,STL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5
2010,1,Brandon Pettigrew,DET,CHI,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2010,1,Brandon Myers,OAK,TEN,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1.0
2010,1,Jim Kleinsasser,MIN,NO,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2010,1,Michael Hoomanawanui,STL,ARI,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1.3
2010,1,Dan Gronkowski,DEN,JAX,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.7
2010,1,Jeff Dugan,MIN,NO,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1.3
2010,1,Owen Daniels,HOU,IND,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2010,1,Nate Byham,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1.0
2010,1,Martellus Bennett,DAL,WAS,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2010,2,Dustin Keller,NYJ,NE,1,0,0,0,0,0,0,0,0,0,0,7,115,1,0,0,21.0
2010,2,Antonio Gates,SD,JAX,1,0,0,0,0,0,0,0,0,0,0,5,57,2,0,0,20.2
2010,2,Dallas Clark,IND,NYG,1,0,0,0,0,0,0,0,0,0,0,5,83,1,0,0,16.8
2010,2,Brandon Pettigrew,DET,PHI,1,0,0,0,0,0,0,0,0,0,0,7,108,0,0,0,14.3
2010,2,Aaron Hernandez,NE,NYJ,0,0,0,0,0,0,0,0,0,0,0,6,101,0,0,0,13.1
2010,2,Chris Cooley,WAS,HOU,1,0,0,0,0,0,0,0,0,0,0,3,64,1,0,0,13.9
2010,2,Visanthe Shiancoe,MIN,MIA,1,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,11.6
2010,2,Jermichael Finley,GB,BUF,1,0,0,0,0,0,0,0,0,0,0,4,103,0,0,0,12.3
2010,2,Vernon Davis,SF,NO,1,0,0,0,0,0,0,0,0,0,0,4,78,0,1,0,11.8
2010,2,Kellen Winslow,TB,CAR,0,0,0,0,0,0,0,0,0,0,0,4,83,0,0,0,10.3
2010,2,Marcedes Lewis,JAX,SD,0,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,9.5
2010,2,Martellus Bennett,DAL,CHI,1,0,0,0,0,0,0,0,0,0,0,7,45,0,0,0,8.0
2010,2,Jason Witten,DAL,CHI,1,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,7.6
2010,2,Benjamin Watson,CLE,KC,1,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,8.2
2010,2,David Thomas,NO,SF,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,8.5
2010,2,Greg Olsen,CHI,DAL,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,10.4
2010,2,Tony Moeaki,KC,CLE,0,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,8.3
2010,2,John Carlson,SEA,DEN,0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,7.3
2010,2,Dante Rosario,CAR,TB,1,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,6.2
2010,2,Zach Miller,OAK,STL,1,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,6.4
2010,2,Todd Heap,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,5.5
2010,2,Fred Davis,WAS,HOU,1,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,6.7
2010,2,Jeremy Shockey,NO,SF,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,5.2
2010,2,Bo Scaife,TEN,PIT,1,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,3.5
2010,2,Brent Celek,PHI,DET,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,4.2
2010,2,Jermaine Gresham,CIN,BAL,1,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,3.0
2010,2,Daniel Fells,STL,OAK,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,4.1
2010,2,Owen Daniels,HOU,WAS,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,3.4
2010,2,Delanie Walker,SF,NO,1,0,0,0,0,0,0,0,0,0,0,2,26,0,0,1,1.6
2010,2,Jonathan Stupar,BUF,GB,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,2.4
2010,2,Jim Kleinsasser,MIN,MIA,1,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,2.5
2010,2,Tony Gonzalez,ATL,ARI,1,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,2.9
2010,2,Joel Dreessen,HOU,WAS,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,3.3
2010,2,Ben Patrick,ARI,ATL,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,2,Garrett Mills,PHI,DET,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.9
2010,2,Heath Miller,PIT,TEN,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1.3
2010,2,Rob Gronkowski,NE,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.9
2010,2,Daniel Graham,DEN,SEA,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1.6
2010,2,Ed Dickson,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,2.2
2010,2,Billy Bajema,STL,OAK,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.8
2010,2,Craig Stevens,TEN,PIT,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2010,2,Tony Scheffler,DET,PHI,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1.0
2010,2,Dennis Pitta,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6
2010,2,Bear Pascoe,NYG,IND,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2010,2,Donald Lee,GB,BUF,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.4
2010,2,Reggie Kelly,CIN,BAL,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2010,2,Jared Cook,TEN,PIT,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1.0
2010,2,Nate Byham,SF,NO,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2010,2,Travis Beckum,NYG,IND,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6
2010,3,Dustin Keller,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0,6,98,2,0,0,24.8
2010,3,Tony Gonzalez,ATL,NO,0,0,0,0,0,0,0,0,0,0,0,8,110,1,0,0,21.0
2010,3,Antonio Gates,SD,SEA,0,0,0,0,0,0,0,0,0,0,0,7,109,1,0,0,20.4
2010,3,Jeremy Shockey,NO,ATL,1,0,0,0,0,0,0,0,0,0,0,8,78,1,0,0,17.8
2010,3,Jermichael Finley,GB,CHI,0,0,0,0,0,0,0,0,0,0,0,9,115,0,0,0,16.0
2010,3,Tony Scheffler,DET,MIN,0,0,0,0,0,0,0,0,0,0,0,7,60,1,0,0,15.5
2010,3,Greg Olsen,CHI,GB,1,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,14.9
2010,3,John Carlson,SEA,SD,1,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,14.6
2010,3,Zach Miller,OAK,ARI,0,0,0,0,0,0,0,0,0,0,0,4,64,1,0,0,14.4
2010,3,Benjamin Watson,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0,5,47,1,0,0,13.2
2010,3,Tony Moeaki,KC,SF,1,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,12.4
2010,3,Aaron Hernandez,NE,BUF,1,0,0,0,0,0,0,1,13,0,0,6,65,0,0,0,10.8
2010,3,Rob Gronkowski,NE,BUF,1,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,11.8
2010,3,Jason Witten,DAL,HOU,0,0,0,0,0,0,0,0,0,0,0,7,56,0,0,0,9.1
2010,3,Daniel Fells,STL,WAS,1,0,0,0,0,0,0,0,0,0,0,3,22,1,0,0,9.7
2010,3,Kevin Boss,NYG,TEN,1,0,0,0,0,0,0,0,0,0,0,3,88,0,0,0,10.3
2010,3,Brandon Pettigrew,DET,MIN,0,0,0,0,0,0,0,0,0,0,0,6,44,0,0,0,7.4
2010,3,Chris Cooley,WAS,STL,0,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,7.8
2010,3,Jermaine Gresham,CIN,CAR,0,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,7.9
2010,3,Anthony Fasano,MIA,NYJ,1,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,8.4
2010,3,Dallas Clark,IND,DEN,0,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,6.9
2010,3,Todd Heap,BAL,CLE,1,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,6.6
2010,3,Brent Celek,PHI,JAX,0,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,6.2
2010,3,Kellen Winslow,TB,PIT,1,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,3.9
2010,3,David Thomas,NO,ATL,1,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,3.9
2010,3,Jonathan Stupar,BUF,NE,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,4.2
2010,3,Vernon Davis,SF,KC,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,3.7
2010,3,Owen Daniels,HOU,DAL,1,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,4.2
2010,3,Martellus Bennett,DAL,HOU,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,4.1
2010,3,Bo Scaife,TEN,NYG,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,3.3
2010,3,Ben Patrick,ARI,OAK,1,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,3.9
2010,3,Heath Miller,PIT,TB,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,3.5
2010,3,Marcedes Lewis,JAX,PHI,1,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,3.0
2010,3,Travis Beckum,NYG,TEN,1,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,3.3
2010,3,Jerramy Stevens,TB,PIT,1,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,2.7
2010,3,Dante Rosario,CAR,CIN,1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,2.2
2010,3,Fendi Onobun,STL,WAS,1,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,2.5
2010,3,Randy McMichael,SD,SEA,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,3.3
2010,3,Jim Kleinsasser,MIN,DET,1,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,2.7
2010,3,Daniel Graham,DEN,IND,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,2.4
2010,3,Fred Davis,WAS,STL,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,2.1
2010,3,Jeff King,CAR,CIN,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.8
2010,3,Jeff Dugan,MIN,DET,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1.5
2010,3,Joel Dreessen,HOU,DAL,1,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,2.3
2010,3,Desmond Clark,CHI,GB,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7
2010,3,Delanie Walker,SF,KC,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2010,3,Visanthe Shiancoe,MIN,DET,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2010,3,Brandon Myers,OAK,ARI,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.9
2010,3,Zach Miller,JAX,PHI,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2010,3,Dan Gronkowski,DEN,IND,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.7
2010,3,Brody Eldridge,IND,DEN,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1.3
2010,3,Nate Byham,SF,KC,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2010,4,Antonio Gates,SD,ARI,1,0,0,0,0,0,0,0,0,0,0,7,144,2,0,0,29.9
2010,4,Zach Miller,OAK,HOU,1,0,0,0,0,0,0,0,0,0,0,11,122,1,0,0,23.7
2010,4,Dallas Clark,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,7,68,1,0,0,16.3
2010,4,Dustin Keller,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,4,28,2,0,0,16.8
2010,4,Joel Dreessen,HOU,OAK,0,0,0,0,0,0,0,0,0,0,0,5,73,1,0,0,15.8
2010,4,Brandon Pettigrew,DET,GB,0,0,0,0,0,0,0,0,0,0,0,8,91,0,0,0,13.1
2010,4,Jermichael Finley,GB,DET,1,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,11.6
2010,4,Vernon Davis,SF,ATL,0,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,11.6
2010,4,Benjamin Watson,CLE,CIN,1,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,9.0
2010,4,Tony Scheffler,DET,GB,0,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,9.3
2010,4,Jeremy Shockey,NO,CAR,1,0,0,0,0,0,0,0,0,0,0,6,58,0,0,0,8.8
2010,4,Tony Gonzalez,ATL,SF,1,0,0,0,0,0,0,0,0,0,0,7,41,0,0,0,7.6
2010,4,Anthony Fasano,MIA,NE,1,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,9.2
2010,4,Chris Cooley,WAS,PHI,0,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,10.7
2010,4,Brent Celek,PHI,WAS,1,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,10.2
2010,4,Marcedes Lewis,JAX,IND,1,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,9.2
2010,4,David Thomas,NO,CAR,1,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,6.7
2010,4,Evan Moore,CLE,CIN,1,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,8.9
2010,4,Greg Olsen,CHI,NYG,0,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,6.4
2010,4,Jermaine Gresham,CIN,CLE,0,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,6.0
2010,4,David Martin,BUF,NYJ,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,6.9
2010,4,Aaron Hernandez,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,5.4
2010,4,Todd Heap,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,5.0
2010,4,Daniel Fells,STL,SEA,1,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,5.0
2010,4,Heath Miller,PIT,BAL,1,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,4.2
2010,4,Bo Scaife,TEN,DEN,1,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,3.7
2010,4,Dante Rosario,CAR,NO,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,2.7
2010,4,Ben Patrick,ARI,SD,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,2.2
2010,4,Daniel Graham,DEN,TEN,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,2.0
2010,4,Jim Dray,ARI,SD,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,2.9
2010,4,Travis Beckum,NYG,CHI,1,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,3.0
2010,4,Craig Stevens,TEN,DEN,1,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,2.1
2010,4,Donald Lee,GB,DET,1,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.0
2010,4,Brody Eldridge,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1.5
2010,4,Jared Cook,TEN,DEN,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,2.2
2010,4,John Carlson,SEA,STL,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.0
2010,4,Kevin Boss,NYG,CHI,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,4,Delanie Walker,SF,ATL,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2010,4,Jeff King,CAR,NO,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2010,4,Ben Hartsock,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2010,4,Rob Gronkowski,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.9
2010,4,Owen Daniels,HOU,OAK,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1.3
2010,4,Nate Byham,SF,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5
2010,4,Chris Baker,SEA,STL,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1.3
2010,4,Jimmy Graham,NO,CAR,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0.3
2010,5,Marcedes Lewis,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0,4,54,2,0,0,19.4
2010,5,Vernon Davis,SF,PHI,1,0,0,0,0,0,0,0,0,0,0,5,104,1,0,0,18.9
2010,5,Antonio Gates,SD,OAK,0,0,0,0,0,0,0,0,0,0,0,5,92,1,0,0,17.7
2010,5,Jason Witten,DAL,TEN,1,0,0,0,0,0,0,0,0,0,0,5,84,1,0,0,16.9
2010,5,Zach Miller,OAK,SD,1,0,0,0,0,0,0,0,0,0,0,6,62,1,0,0,15.2
2010,5,Kellen Winslow,TB,CIN,0,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,10.5
2010,5,Chris Cooley,WAS,GB,1,0,0,0,0,0,0,0,0,0,0,7,69,0,0,0,10.4
2010,5,Brent Celek,PHI,SF,0,0,0,0,0,0,0,0,0,0,0,3,47,1,0,0,12.2
2010,5,Jeremy Shockey,NO,ARI,0,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,10.5
2010,5,Brandon Pettigrew,DET,STL,1,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,10.6
2010,5,Jermaine Gresham,CIN,TB,1,0,0,0,0,0,0,0,0,0,0,4,24,1,0,0,10.4
2010,5,Benjamin Watson,CLE,ATL,1,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,7.0
2010,5,Andrew Quarless,GB,WAS,0,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,7.1
2010,5,Tony Moeaki,KC,IND,0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,7.0
2010,5,Donald Lee,GB,WAS,0,0,0,0,0,0,0,0,0,0,0,2,22,1,0,1,7.2
2010,5,Tony Gonzalez,ATL,CLE,0,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,6.6
2010,5,Tony Scheffler,DET,STL,1,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,6.1
2010,5,Ben Patrick,ARI,NO,1,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,5.5
2010,5,Kevin Boss,NYG,HOU,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,6.0
2010,5,Owen Daniels,HOU,NYG,1,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,6.0
2010,5,Daniel Fells,STL,DET,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,4.7
2010,5,Ed Dickson,BAL,DEN,1,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,6.3
2010,5,Jeff King,CAR,CHI,1,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,3.5
2010,5,Dallas Clark,IND,KC,1,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,3.5
2010,5,Visanthe Shiancoe,MIN,NYJ,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,3.8
2010,5,Kris Wilson,SD,OAK,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,2.7
2010,5,Bo Scaife,TEN,DAL,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,2.2
2010,5,Robert Royal,CLE,ATL,1,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,2.3
2010,5,Zach Miller,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,2.8
2010,5,Dustin Keller,NYJ,MIN,1,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,2.4
2010,5,Todd Heap,BAL,DEN,1,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,2.7
2010,5,Daniel Graham,DEN,BAL,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,3.3
2010,5,Martellus Bennett,DAL,TEN,1,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,2.9
2010,5,Jonathan Stupar,BUF,JAX,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1.5
2010,5,Craig Stevens,TEN,DAL,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,5,Leonard Pope,KC,IND,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,5,Justin Peelle,ATL,CLE,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.0
2010,5,Michael Palmer,ATL,CLE,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,5,Brandon Myers,OAK,SD,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7
2010,5,John Gilmore,TB,CIN,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,5,Dante Rosario,CAR,CHI,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.7
2010,5,Evan Moore,CLE,ATL,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2010,5,Randy McMichael,SD,OAK,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.9
2010,5,Jim Kleinsasser,MIN,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1.0
2010,5,Dan Gronkowski,DEN,BAL,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2010,5,Tom Crabtree,GB,WAS,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.8
2010,5,Travis Beckum,NYG,HOU,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1.3
