year,week,name,team,opponent,home,pa_att,pa_cmp,pa_yds,pa_tds,pa_int,pa_2pts,ru_att,ru_yds,ru_tds,ru_2pts,rec_receptions,rec_yds,rec_tds,rec_2pts,fumb,fantasy points
2010,1,Chad Johnson,CIN,NE,0,0,0,0,0,0,0,0,0,0,0,12,159,1,0,0,27.9
2010,1,Austin Collie,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,11,163,1,0,1,25.8
2010,1,Miles Austin,DAL,WAS,0,0,0,0,0,0,0,0,0,0,0,10,146,1,0,0,25.6
2010,1,Hakeem Nicks,NYG,CAR,1,0,0,0,0,0,0,0,0,0,0,4,75,3,0,0,27.5
2010,1,Wes Welker,NE,CIN,1,0,0,0,0,0,0,0,0,0,0,8,64,2,0,0,22.4
2010,1,Roddy White,ATL,PIT,0,0,0,0,0,0,0,0,0,0,0,13,111,0,0,0,17.6
2010,1,Reggie Wayne,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,7,99,1,0,0,19.4
2010,1,Legedu Naanee,SD,KC,0,0,0,0,0,0,0,0,0,0,0,5,110,1,0,0,19.5
2010,1,Mark Clayton,STL,ARI,1,0,0,0,0,0,0,0,0,0,0,10,119,0,0,0,16.9
2010,1,Steve Breaston,ARI,STL,0,0,0,0,0,0,0,0,0,0,0,7,132,0,0,0,16.7
2010,1,Greg Jennings,GB,PHI,0,0,0,0,0,0,0,0,0,0,0,5,82,1,0,0,16.7
2010,1,Steve Smith,CAR,NYG,0,0,0,0,0,0,0,0,0,0,0,5,75,1,0,0,16.0
2010,1,Anquan Boldin,BAL,NYJ,0,0,0,0,0,0,0,0,0,0,0,7,110,0,0,0,14.5
2010,1,Nate Washington,TEN,OAK,1,0,0,0,0,0,0,0,0,0,0,3,88,1,0,0,16.3
2010,1,Eddie Royal,DEN,JAX,0,0,0,0,0,0,0,0,0,0,0,8,98,0,0,0,13.8
2010,1,Hines Ward,PIT,ATL,1,0,0,0,0,0,0,0,0,0,0,6,108,0,0,0,13.8
2010,1,Brandon Lloyd,DEN,JAX,0,0,0,0,0,0,0,0,0,0,0,5,117,0,0,0,14.2
2010,1,Mike Williams,TB,CLE,1,0,0,0,0,0,0,0,0,0,0,5,30,1,0,0,11.5
2010,1,Mike Thomas,JAX,DEN,1,0,0,0,0,0,0,0,0,0,0,6,89,0,0,0,11.9
2010,1,Jeremy Maclin,PHI,GB,1,0,0,0,0,0,0,1,11,0,0,4,38,1,0,0,12.9
2010,1,Donald Driver,GB,PHI,0,0,0,0,0,0,0,0,0,0,0,5,30,1,0,0,11.5
2010,1,Jordan Shipley,CIN,NE,0,0,0,0,0,0,0,0,0,0,0,5,82,0,0,0,10.7
2010,1,Santana Moss,WAS,DAL,1,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0,10.7
2010,1,Brandon Marshall,MIA,BUF,0,0,0,0,0,0,0,0,0,0,0,8,53,0,0,0,9.3
2010,1,Larry Fitzgerald,ARI,STL,0,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,11.8
2010,1,Dez Bryant,DAL,WAS,0,0,0,0,0,0,0,0,0,0,0,8,56,0,0,0,9.6
2010,1,Micheal Spurlock,TB,CLE,1,0,0,0,0,0,0,0,0,0,0,2,49,1,0,0,11.9
2010,1,Terrell Owens,CIN,NE,0,0,0,0,0,0,0,0,0,0,0,7,53,0,0,0,8.8
2010,1,Mohamed Massaquoi,CLE,TB,0,0,0,0,0,0,0,0,0,0,0,2,46,1,0,0,11.6
2010,1,Mario Manningham,NYG,CAR,1,0,0,0,0,0,0,0,0,0,0,4,85,0,0,0,10.5
2010,1,Jabar Gaffney,DEN,JAX,0,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,10.9
2010,1,Devin Aromashodu,CHI,DET,1,0,0,0,0,0,0,0,0,0,0,5,71,0,0,0,9.6
2010,1,Danny Amendola,STL,ARI,1,0,0,0,0,0,0,0,0,0,0,6,67,0,0,0,9.7
2010,1,Roscoe Parrish,BUF,MIA,1,0,0,0,0,0,0,0,0,0,0,2,35,1,0,0,10.5
2010,1,Devery Henderson,NO,MIN,1,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,10.8
2010,1,Marques Colston,NO,MIN,1,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,8.7
2010,1,Davone Bess,MIA,BUF,0,0,0,0,0,0,0,1,0,0,0,6,51,0,0,0,8.1
2010,1,Mike Williams,SEA,SF,1,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,8.4
2010,1,Kevin Walter,HOU,IND,1,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,9.9
2010,1,Laurent Robinson,STL,ARI,1,0,0,0,0,0,0,0,0,0,0,3,18,1,0,0,9.3
2010,1,Randy Moss,NE,CIN,1,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,8.4
2010,1,Deion Branch,SEA,SF,1,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,8.6
2010,1,Steve Smith,NYG,CAR,1,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,6.8
2010,1,Kassim Osgood,JAX,DEN,1,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,8.9
2010,1,Mike Wallace,PIT,ATL,1,0,0,0,0,0,0,0,0,0,0,2,62,0,0,0,7.2
2010,1,Johnny Knox,CHI,DET,1,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,6.7
2010,1,Calvin Johnson,DET,CHI,0,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,6.5
2010,1,Deon Butler,SEA,SF,1,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,7.8
2010,1,Jason Avant,PHI,GB,1,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,6.1
2010,1,Eric Weems,ATL,PIT,0,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,5.6
2010,1,Brandon Tate,NE,CIN,1,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,5.6
2010,1,Chansi Stuckey,CLE,TB,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,5.0
2010,1,Stevie Johnson,BUF,MIA,1,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,5.5
2010,1,DeSean Jackson,PHI,GB,1,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,5.0
2010,1,Pierre Garcon,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,5.8
2010,1,Malcom Floyd,SD,KC,0,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,6.3
2010,1,Lee Evans,BUF,MIA,1,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,5.4
2010,1,Louis Murphy,OAK,TEN,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,4.8
2010,1,Josh Morgan,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,4.7
2010,1,Robert Meachem,NO,MIN,1,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,4.8
2010,1,Andre Johnson,HOU,IND,1,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,4.8
2010,1,Dwayne Jarrett,CAR,NYG,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,5.0
2010,1,Harry Douglas,ATL,PIT,0,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,5.4
2010,1,Roy Williams,DAL,WAS,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,3.6
2010,1,Sammie Stroughter,TB,CLE,1,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,4.2
2010,1,David Nelson,BUF,MIA,1,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,3.7
2010,1,Lance Moore,NO,MIN,1,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,3.8
2010,1,Early Doucet,ARI,STL,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,4.7
2010,1,Derrick Mason,BAL,NYJ,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,3.1
2010,1,Brandon LaFell,CAR,NYG,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,3.2
2010,1,Jacoby Jones,HOU,IND,1,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,3.9
2010,1,Craig Davis,SD,KC,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,3.6
2010,1,Joshua Cribbs,CLE,TB,0,1,1,9,0,0,0,3,11,0,0,2,11,0,0,0,3.56
2010,1,Max Komar,ARI,STL,0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,1,1.9
2010,1,James Jones,GB,PHI,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,2.0
2010,1,Bryant Johnson,DET,CHI,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,2.9
2010,1,T.J. Houshmandzadeh,BAL,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,3.2
2010,1,Yamon Figurs,OAK,TEN,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,2.7
2010,1,Michael Crabtree,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,2.2
2010,1,Jerricho Cotchery,NYJ,BAL,1,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,2.8
2010,1,Greg Camarillo,MIN,NO,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,3.4
2010,1,Dominique Zeigler,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1.5
2010,1,Brad Smith,NYJ,BAL,1,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,2.7
2010,1,Antwaan Randle El,PIT,ATL,1,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1.8
2010,1,Greg Lewis,MIN,NO,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7
2010,1,Darrius Heyward-Bey,OAK,TEN,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,1,Percy Harvin,MIN,NO,0,0,0,0,0,0,0,1,2,0,0,1,12,0,0,0,1.9
2010,1,Anthony Gonzalez,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7
2010,1,Ted Ginn Jr.,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,2.4
2010,1,Chris Chambers,KC,SD,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.9
2010,1,Nate Burleson,DET,CHI,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,2.4
2010,1,Dwayne Bowe,KC,SD,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.8
2010,1,Anthony Armstrong,WAS,DAL,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,1,Brian Robiskie,CLE,TB,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2010,1,Ben Obomanu,SEA,SF,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2010,1,Jordy Nelson,GB,PHI,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2010,1,Johnnie Lee Higgins,OAK,TEN,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.7
2010,1,Braylon Edwards,NYJ,BAL,1,0,0,0,0,0,0,1,4,0,0,1,9,0,0,0,1.8
2010,1,Bernard Berrian,MIN,NO,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.8
2010,2,Andre Johnson,HOU,WAS,0,0,0,0,0,0,0,0,0,0,0,12,158,1,0,0,27.8
2010,2,Kevin Walter,HOU,WAS,0,0,0,0,0,0,0,0,0,0,0,11,144,1,0,0,25.9
2010,2,Mike Sims-Walker,JAX,SD,0,0,0,0,0,0,0,0,0,0,0,10,105,1,0,1,19.5
2010,2,Miles Austin,DAL,CHI,1,0,0,0,0,0,0,0,0,0,0,10,142,0,0,0,19.2
2010,2,Demaryius Thomas,DEN,SEA,1,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,19.7
2010,2,DeSean Jackson,PHI,DET,0,0,0,0,0,0,0,1,5,0,0,4,135,1,0,0,22.0
2010,2,Reggie Wayne,IND,NYG,1,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,19.1
2010,2,Louis Murphy,OAK,STL,1,0,0,0,0,0,0,0,0,0,0,6,91,1,0,0,18.1
2010,2,Roddy White,ATL,ARI,1,0,0,0,0,0,0,0,0,0,0,7,78,1,0,0,17.3
2010,2,Santana Moss,WAS,HOU,1,0,0,0,0,0,0,1,-8,0,0,10,89,0,0,0,13.1
2010,2,Malcom Floyd,SD,JAX,1,0,0,0,0,0,0,0,0,0,0,3,95,1,0,0,17.0
2010,2,Eddie Royal,DEN,SEA,1,0,0,0,0,0,0,0,0,0,0,5,65,1,0,0,15.0
2010,2,Mario Manningham,NYG,IND,0,0,0,0,0,0,0,1,2,0,0,4,75,1,0,0,15.7
2010,2,Jacoby Jones,HOU,WAS,0,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,14.3
2010,2,Calvin Johnson,DET,PHI,1,0,0,0,0,0,0,0,0,0,0,4,50,1,1,0,15.0
2010,2,Braylon Edwards,NYJ,NE,1,0,0,0,0,0,0,0,0,0,0,5,45,1,1,0,15.0
2010,2,Joshua Cribbs,CLE,KC,1,0,0,0,0,0,0,1,1,0,0,3,74,1,0,0,15.0
2010,2,Mark Clayton,STL,OAK,0,0,0,0,0,0,0,0,0,0,0,2,24,2,0,0,15.4
2010,2,Wes Welker,NE,NYJ,0,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,12.8
2010,2,Steve Smith,CAR,TB,1,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,14.1
2010,2,Larry Fitzgerald,ARI,ATL,0,0,0,0,0,0,0,0,0,0,0,7,83,0,0,0,11.8
2010,2,Darrius Heyward-Bey,OAK,STL,1,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,11.0
2010,2,Mike Williams,TB,CAR,0,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,12.4
2010,2,Nate Washington,TEN,PIT,1,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,11.4
2010,2,Josh Morgan,SF,NO,1,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,10.0
2010,2,Donald Driver,GB,BUF,1,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,11.8
2010,2,Johnny Knox,CHI,DAL,0,0,0,0,0,0,0,0,0,0,0,4,86,0,0,0,10.6
2010,2,James Jones,GB,BUF,1,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,10.7
2010,2,Brian Finneran,ATL,ARI,1,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,10.6
2010,2,Jerricho Cotchery,NYJ,NE,1,0,0,0,0,0,0,2,6,0,0,4,26,1,0,0,11.2
2010,2,Austin Collie,IND,NYG,1,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,10.5
2010,2,Ben Obomanu,SEA,DEN,0,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,10.0
2010,2,Hakeem Nicks,NYG,IND,0,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,10.8
2010,2,Randy Moss,NE,NYJ,0,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,10.8
2010,2,Brandon Marshall,MIA,MIN,0,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,9.1
2010,2,Jeremy Maclin,PHI,DET,0,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,10.1
2010,2,Brian Hartline,MIA,MIN,0,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,10.3
2010,2,Joey Galloway,WAS,HOU,1,0,0,0,0,0,0,0,0,0,0,3,88,0,0,0,10.3
2010,2,Justin Gage,TEN,PIT,1,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,9.4
2010,2,Marques Colston,NO,SF,0,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,9.2
2010,2,Kenny Britt,TEN,PIT,1,0,0,0,0,0,0,0,0,0,0,5,41,0,1,0,8.6
2010,2,Derrick Mason,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,9.6
2010,2,Deon Butler,SEA,DEN,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,7.5
2010,2,Jordan Shipley,CIN,BAL,1,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,6.7
2010,2,Craig Davis,SD,JAX,1,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,7.3
2010,2,Roy Williams,DAL,CHI,1,0,0,0,0,0,0,0,0,0,0,4,53,0,0,1,5.3
2010,2,Mike Thomas,JAX,SD,0,0,0,0,0,0,0,1,-1,0,0,4,43,0,0,0,6.2
2010,2,Terrell Owens,CIN,BAL,1,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,7.2
2010,2,Brandon Lloyd,DEN,SEA,1,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,6.8
2010,2,Chad Johnson,CIN,BAL,1,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,6.4
2010,2,Percy Harvin,MIN,MIA,1,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,5.7
2010,2,Dwayne Bowe,KC,CLE,0,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,6.5
2010,2,Anquan Boldin,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,6.0
2010,2,Steve Smith,NYG,IND,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,5.5
2010,2,Dez Bryant,DAL,CHI,1,0,0,0,0,0,0,0,0,0,0,2,52,0,0,0,6.2
2010,2,Deion Branch,SEA,DEN,0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,5.1
2010,2,Earl Bennett,CHI,DAL,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,5.4
2010,2,Danny Amendola,STL,OAK,0,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,5.9
2010,2,Golden Tate,SEA,DEN,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,5.7
2010,2,Stevie Johnson,BUF,GB,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,4.6
2010,2,Greg Jennings,GB,BUF,1,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,5.1
2010,2,Chris Chambers,KC,CLE,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,4.8
2010,2,Jason Avant,PHI,DET,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,4.8
2010,2,Roscoe Parrish,BUF,GB,0,0,0,0,0,0,0,1,4,0,0,2,34,0,0,0,4.8
2010,2,Devery Henderson,NO,SF,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,4.3
2010,2,Harry Douglas,ATL,ARI,1,0,0,0,0,0,0,1,-5,0,0,2,31,0,0,0,3.6
2010,2,Anthony Armstrong,WAS,HOU,1,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,4.6
2010,2,Stephen Williams,ARI,ATL,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,3.6
2010,2,Roydell Williams,WAS,HOU,1,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,3.9
2010,2,Mike Wallace,PIT,TEN,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,3.5
2010,2,Marcel Reece,OAK,STL,1,0,0,0,0,0,0,3,9,0,0,2,21,0,0,0,4.0
2010,2,Jordy Nelson,GB,BUF,1,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,3.6
2010,2,Michael Crabtree,SF,NO,1,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,3.7
2010,2,Steve Breaston,ARI,ATL,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,2.5
2010,2,Bernard Berrian,MIN,MIA,1,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,3.4
2010,2,David Gettis,CAR,TB,1,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,2.8
2010,2,Jabar Gaffney,DEN,SEA,1,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,2.5
2010,2,Riley Cooper,PHI,DET,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,2.5
2010,2,Brandon Tate,NE,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,2.2
2010,2,Chansi Stuckey,CLE,KC,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,2,Brian Robiskie,CLE,KC,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7
2010,2,Legedu Naanee,SD,JAX,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.9
2010,2,Greg Lewis,MIN,MIA,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.9
2010,2,Pierre Garcon,IND,NYG,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.6
2010,2,Patrick Crayton,SD,JAX,1,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.0
2010,2,Davone Bess,MIA,MIN,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7
2010,2,Dominique Zeigler,SF,NO,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.7
2010,2,Mike Williams,SEA,DEN,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1.2
2010,2,Ernest Wilford,JAX,SD,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.8
2010,2,Hines Ward,PIT,TEN,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2010,2,Laurent Robinson,STL,OAK,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.9
2010,2,Antwaan Randle El,PIT,TEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5
2010,2,Mohamed Massaquoi,CLE,KC,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4
2010,2,Bryant Johnson,DET,PHI,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.9
2010,2,Julian Edelman,NE,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1.1
2010,2,Greg Camarillo,MIN,MIA,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.8
2010,2,Nate Burleson,DET,PHI,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.9
2010,2,David Anderson,HOU,WAS,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6
2010,2,Micheal Spurlock,TB,CAR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2010,2,Marc Mariani,TEN,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
2010,3,Austin Collie,IND,DEN,0,0,0,0,0,0,0,0,0,0,0,12,171,2,0,0,35.1
2010,3,Anquan Boldin,BAL,CLE,1,1,1,-6,0,0,0,0,0,0,0,8,142,3,0,0,35.96
2010,3,Lance Moore,NO,ATL,1,0,0,0,0,0,0,0,0,0,0,6,149,2,0,0,29.9
2010,3,Brandon Marshall,MIA,NYJ,1,0,0,0,0,0,0,2,3,0,0,10,166,1,0,0,27.9
2010,3,Roy Williams,DAL,HOU,0,0,0,0,0,0,0,0,0,0,0,5,117,2,0,0,26.2
2010,3,Brandon Lloyd,DEN,IND,1,0,0,0,0,0,0,0,0,0,0,6,169,1,0,0,25.9
2010,3,DeSean Jackson,PHI,JAX,0,0,0,0,0,0,0,1,8,0,0,5,153,1,0,0,24.6
2010,3,Jabar Gaffney,DEN,IND,1,0,0,0,0,0,0,0,0,0,0,12,140,0,0,0,20.0
2010,3,Mike Wallace,PIT,TB,0,0,0,0,0,0,0,1,-1,0,0,3,100,2,0,0,23.4
2010,3,Jeremy Maclin,PHI,JAX,0,0,0,0,0,0,0,0,0,0,0,4,83,2,0,0,22.3
2010,3,Santana Moss,WAS,STL,0,0,0,0,0,0,0,0,0,0,0,6,124,1,0,1,19.4
2010,3,Malcom Floyd,SD,SEA,0,0,0,0,0,0,0,0,0,0,0,6,97,1,0,0,18.7
2010,3,Steve Smith,NYG,TEN,1,0,0,0,0,0,0,0,0,0,0,9,103,0,0,0,14.8
2010,3,Percy Harvin,MIN,DET,1,0,0,0,0,0,0,2,13,0,0,6,62,1,0,0,16.5
2010,3,Randy Moss,NE,BUF,1,0,0,0,0,0,0,0,0,0,0,2,42,2,0,0,17.2
2010,3,Roddy White,ATL,NO,0,0,0,0,0,0,0,0,0,0,0,5,69,1,0,0,15.4
2010,3,Louis Murphy,OAK,ARI,0,0,0,0,0,0,0,0,0,0,0,5,119,0,0,0,14.4
2010,3,Braylon Edwards,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0,2,87,1,0,0,15.7
2010,3,Stevie Johnson,BUF,NE,0,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,14.1
2010,3,Donald Driver,GB,CHI,0,0,0,0,0,0,0,0,0,0,0,9,61,0,0,0,10.6
2010,3,Steve Breaston,ARI,OAK,1,0,0,0,0,0,0,1,4,0,0,4,41,1,0,0,12.5
2010,3,Dwayne Bowe,KC,SF,1,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,13.1
2010,3,Davone Bess,MIA,NYJ,1,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,11.6
2010,3,Roscoe Parrish,BUF,NE,0,0,0,0,0,0,0,0,0,0,0,5,83,0,0,0,10.8
2010,3,Mario Manningham,NYG,TEN,1,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,10.8
2010,3,Johnny Knox,CHI,GB,1,0,0,0,0,0,0,1,2,0,0,4,94,0,0,0,11.6
2010,3,Brian Hartline,MIA,NYJ,1,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,10.9
2010,3,Mark Clayton,STL,WAS,1,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,11.0
2010,3,Hines Ward,PIT,TB,0,0,0,0,0,0,0,1,-2,0,0,3,34,1,0,0,10.7
2010,3,Kevin Walter,HOU,DAL,1,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,10.9
2010,3,Hakeem Nicks,NYG,TEN,1,0,0,0,0,0,0,0,0,0,0,7,56,0,0,0,9.1
2010,3,Joshua Cribbs,CLE,BAL,0,0,0,0,0,0,0,2,20,0,0,5,58,0,0,0,10.3
2010,3,Blair White,IND,DEN,0,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,10.2
2010,3,Calvin Johnson,DET,MIN,0,0,0,0,0,0,0,1,2,0,0,6,56,0,0,0,8.8
2010,3,Craig Davis,SD,SEA,0,0,0,0,0,0,0,0,0,0,0,3,82,0,0,0,9.7
2010,3,Danny Amendola,STL,WAS,1,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,8.6
2010,3,Reggie Wayne,IND,DEN,0,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,8.5
2010,3,Legedu Naanee,SD,SEA,0,0,0,0,0,0,0,2,-2,0,0,4,53,0,1,1,7.1
2010,3,Jacoby Jones,HOU,DAL,1,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,7.6
2010,3,Andre Johnson,HOU,DAL,1,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,8.4
2010,3,Larry Fitzgerald,ARI,OAK,1,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,9.6
2010,3,Lee Evans,BUF,NE,0,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,7.9
2010,3,Kenny Britt,TEN,NYG,0,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,9.6
2010,3,Deion Branch,SEA,SD,1,0,0,0,0,0,0,0,0,0,0,5,60,0,0,1,6.5
2010,3,Mike Williams,TB,PIT,1,0,0,0,0,0,0,0,0,0,0,5,55,0,0,1,6.0
